Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
779,Male,No,0,Not Graduate,No,19259,1242,117,120.0,2.0,Urban,N
4700,Female,No,0,Graduate,Yes,47519,0,54,240.0,1.0,Rural,Y
2080,Male,No,3+,Graduate,No,30968,1584,190,120.0,1.0,Urban,Y
3535,Female,No,1,Graduate,No,13988,1861,249,120.0,0.0,Semiurban,Y
3658,Female,No,2,Graduate,No,36135,0,155,120.0,1.0,Rural,Y
2965,Female,No,3+,Not Graduate,Yes,9864,3311,87,120.0,1.0,Urban,Y
4829,Fmale,Yes,1,Graduate,No,29458,9151,177,180.0,1.0,Rural,Y
2922,Male,No,1,Not Graduate,Yes,12504,0,211,240.0,0.0,Urban,N
1724,Male,No,2,Not Graduate,No,18823,1163,82,180.0,0.0,Semiurban,Y
2923,Fmale,No,2,Graduate,No,11945,11316,185,120.0,0.0,Urban,N
2321,Male,No,0,Graduate,Yes,24597,0,158,240.0,1.0,Semiurban,N
2319,Female,Yes,0,Graduate,Yes,33856,0,212,120.0,1.0,Semiurban,Y
3341,Female,Yes,0,Not Graduate,Yes,6635,0,128,360.0,0.0,Semiurban,Y
1658,Female,Yes,0,Graduate,,17360,4858,182,360.0,0.0,Semiurban,Y
3949,Female,Yes,2,Not Graduate,No,19815,849,118,120.0,0.0,Rural,Y
4194,Male,No,3+,Graduate,Yes,27782,0,146,360.0,0.0,Rural,Y
2804,Female,No,0,Graduate,Yes,20896,0,156,120.0,1.0,Urban,Y
3061,Male,No,2,Graduate,Yes,37651,0,118,240.0,0.0,Semiurban,N
764,Female,No,0,Graduate,Yes,16305,0,143,180.0,0.0,Semiurban,Y
4103,Female,Yes,1,Graduate,Yes,11623,0,79,120.0,0.0,Urban,Y
3391,Mle,No,3+,Not Graduate,No,32686,3553,105,120.0,0.0,Rural,Y
3902,Female,Yes,2,Graduate,Yes,52669,0,140,180.0,0.0,Urban,Y
1031,Female,Yes,1,Graduate,Yes,38992,3786,174,180.0,0.0,Rural,N
1811,Male,Yes,0,Graduate,Yes,24192,11387,172,120.0,0.0,Rural,Y
2795,Male,No,2,Not Graduate,No,28597,2060,171,180.0,1.0,Urban,Y
3416,Female,No,1,Not Graduate,Yes,21783,0,68,120.0,0.0,Urban,N
4583,Female,Yes,1,Not Graduate,Yes,17493,0,153,120.0,0.0,Metro,Y
3493,Female,,3+,Graduate,Yes,32044,0,185,360.0,1.0,Urban,N
4526,Male,No,3+,Not Graduate,No,13306,402,117,120.0,,Urban,Y
1882,Male,Yes,2,Graduate,Yes,43187,2826,110,120.0,0.0,Rural,Y
1170,Male,Yes,1,Not Graduate,No,47599,0,76,180.0,0.0,Semiurban,Y
2539,Male,No,2,Graduate,Yes,20659,0,135,240.0,0.0,Urban,Y
3283,Female,Yes,1,Graduate,No,20507,1605,151,180.0,0.0,Rural,Y
3173,Female,No,3+,Graduate,Yes,27372,1897,258,180.0,1.0,Semiurban,N
3699,Female,Yes,1,Grad,No,9624,0,154,240.0,1.0,semi-urban,Y
2134,Male,,0,Graduate,Yes,23749,8424,187,120.0,1.0,Semiurban,Y
207,Male,No,0,Graduate,No,33418,1987,243,360.0,-1.0,semi-urban,Y
685,Male,Yes,0,Graduate,Yes,47595,6700,91,180.0,0.0,Rural,N
1684,Male,Yes,0,Graduate,No,23124,0,75,180.0,1.0,Urban,N
1514,Female,Yes,0,Graduate,Yes,24606,3829,25,240.0,0.0,Rural,Y
1356,Female,Yes,2,Graduate,No,19382,0,175,180.0,1.0,Rural,Y
1207,Female,Yes,0,Not Graduate,No,15111,475,26,120.0,0.0,Semiurban,Y
4202,Female,Yes,2,Not Graduate,No,66571,6130,187,180.0,1.0,Urban,Y
1226,Female,Yes,0,Graduate,Yes,16845,5312,209,180.0,1.0,Semiurban,Y
1740,Male,No,0,Graduate,Yes,14886,0,186,360.0,1.0,Semiurban,Y
868,Female,No,2,Graduate,No,36724,0,112,120.0,0.0,Metro,Y
3226,Female,No,1,Not Graduate,Yes,10803,2551,0,360.0,1.0,Rural,Y
3705,Male,No,1,Not Graduate,No,32053,1323,112,120.0,0.0,Rural,Y
2749,Female,Yes,1,Not Graduate,No,84450,5390,124,,1.0,Rural,Y
4934,Female,No,1,Not Graduate,No,28908,0,136,120.0,1.0,Urban,N
730,Female,No,3+,Not Graduate,No,11046,0,129,120.0,0.0,Semiurban,Y
3336,Male,Yes,0,Not Graduate,No,34254,0,165,360.0,1.0,Semiurban,N
1334,Male,No,0,Not Graduate,No,27019,7044,140,180.0,1.0,Rural,Y
3421,Female,No,0,Not Graduate,Yes,8931,0,124,180.0,1.0,Urban,N
557,Female,Yes,0,Graduate,Yes,11379,0,110,120.0,1.0,Urban,Y
4443,Male,Yes,2,Graduate,No,17203,0,173,360.0,,Rural,Y
1186,Female,No,0,Not Graduate,No,22523,0,162,180.0,0.0,Rural,N
2347,Male,No,3+,Graduate,Yes,22316,4307,167,120.0,0.0,Semiurban,Y
4365,Male,Yes,0,Grad,No,16036,2415,123,360.0,0.0,Semiurban,Y
1939,Male,No,1,Graduate,Yes,8153,0,210,120.0,1.0,Rural,Y
4182,Male,No,four,Not Graduate,Yes,27654,2304,105,360.0,1.0,Semiurban,Y
3006,Female,Yes,3+,Not Graduate,No,24856,1886,120,180.0,0.0,Rural,Y
3168,Female,Yes,0,Graduate,Yes,17360,1687,66,360.0,1.0,Rural,Y
4068,Female,No,2,Graduate,No,40275,2358,211,360.0,1.0,Urban,Y
4664,Female,No,1,Not Graduate,No,8898,2081,181,360.0,1.0,Rural,Y
2380,Male,Yes,2,Graduate,Yes,39457,1973,113,240.0,0.0,Semiurban,Y
2099,Female,Yes,3+,Not Graduate,No,26563,0,139,360.0,1.0,Urban,N
448,Male,No,1,Graduate,No,31739,926,209,120.0,1.0,Urban,Y
58,Female,No,0,Not Graduate,Yes,19425,0,200,240.0,0.0,Urban,Y
4909,Male,No,1,Graduate,No,20453,3228,155,240.0,1.0,Rural,N
1051,Fmale,No,2,Graduate,Yes,22307,1406,88,240.0,1.0,Semiurban,Y
3412,Female,No,0,Not Graduate,No,55487,0,188,180.0,0.0,Semiurban,Y
4303,Female,No,2,Graduate,Yes,80342,4219,106,180.0,1.0,Urban,Y
2530,Female,No,1,Not Graduate,Yes,22362,698,89,240.0,0.0,Urban,Y
4854,Male,Yes,1,Graduate,No,58336,3061,102,240.0,0.0,Rural,Y
497,Female,No,0,Graduate,Yes,15785,0,140,240.0,1.0,semi-urban,Y
4523,Female,No,1,Graduate,No,30835,3414,143,180.0,1.0,Urban,N
3639,Male,No,2,Graduate,Yes,14034,0,202,120.0,0.0,Semiurban,N
1166,Male,No,2,Graduate,Yes,15356,1281,225,240.0,0.0,Urban,N
2384,Female,No,1,Graduate,Yes,20754,0,131,240.0,0.0,,Y
1217,Female,Yes,2,Not Graduate,No,10007,0,172,360.0,1.0,Rural,N
797,Male,No,0,Not Graduate,No,9734,2982,232,240.0,0.0,Urban,Y
429,Female,Yes,,Graduate,No,12898,1211,72,180.0,0.0,Urban,Y
4677,Male,Yes,1,Graduate,No,30884,0,94,180.0,0.0,Semiurban,Y
1520,Male,No,1,Not Graduate,Yes,52570,8200,260,180.0,1.0,Rural,Y
3511,Male,No,2,Not Graduate,No,33402,0,224,120.0,0.0,Urban,Y
4305,Female,No,0,Graduate,No,42508,4105,111,360.0,0.0,Rural,Y
3584,Male,Yes,3+,Not Graduate,Self,19781,0,113,,1.0,Semiurban,Y
3827,Female,Yes,1,Graduate,No,35783,0,128,360.0,1.0,Urban,Y
907,Male,Yes,3+,Graduate,No,29275,1077,1500,240.0,1.0,Semiurban,Y
1954,Male,Yes,0,Graduate,No,22409,5770,173,240.0,1.0,Semiurban,N
3836,Male,No,2,Not Graduate,Yes,10222,0,122,360.0,1.0,Rural,Y
2218,Female,Yes,3+,Graduate,Yes,11470,0,170,360.0,0.0,Urban,N
1543,Male,Yes,1,Not Graduate,Yes,21509,0,90,360.0,0.0,semi-urban,N
1464,Female,Yes,1,Graduate,No,17931,2118,164,180.0,1.0,Semiurban,Y
204,Female,No,3+,Graduate,Yes,30770,4316,171,240.0,0.0,Rural,Y
1536,Male,No,2,Graduate,Yes,20357,606,133,360.0,1.0,Urban,Y
2680,Mle,N,2,Not Graduate,No,41830,5763,139,360.0,0.0,Urban,Y
2909,Female,No,2,Not Graduate,No,13540,0,115,120.0,1.0,Rural,Y
3762,Female,No,3+,Graduate,Yes,48548,3757,177,180.0,1.0,Semiurban,Y
1848,Female,Yes,2,Graduate,No,13247,0,204,360.0,1.0,Urban,N
2046,Fmale,No,3+,Graduate,Yes,24484,1701,83,180.0,1.0,Rural,N
3605,Male,Yes,2,Not Graduate,No,14357,1193,208,360.0,1.0,Rural,Y
2646,Male,Yes,0,Graduate,No,38794,0,207,360.0,0.0,Semiurban,Y
2147,Female,Yes,0,Not Graduate,Yes,14230,2740,33,360.0,1.0,Rural,Y
3819,Male,Yes,0,Not Graduate,No,26090,9661,180,360.0,1.0,Semiurban,Y
902,Female,Yes,3+,Not Graduate,No,23188,9994,135,180.0,1.0,Urban,Y
1500,Fmale,Yes,1,Graduate,Yes,31557,0,120,180.0,1.0,Urban,N
2704,Female,No,0,Not Graduate,No,11191,11066,161,120.0,0.0,Urban,N
4479,Female,Yes,2,Not Graduate,No,13014,0,183,180.0,0.0,Rural,Y
1883,Male,No,0,Graduate,No,27562,1757,199,360.0,1.0,Semiurban,Y
2085,Male,Yes,3+,Graduate,Yes,21355,3338,44,180.0,0.0,Rural,Y
2346,Female,Yes,1,Not Graduate,No,23017,0,192,120.0,0.0,Urban,N
959,Female,Yes,0,Graduate,Yes,16171,0,63,240.0,0.0,Urban,Y
3367,Female,Yes,1,Not Graduate,Yes,30883,7536,99,120.0,1.0,Rural,Y
182,Male,Yes,2,Graduate,No,28226,3637,184,180.0,1.0,Urban,N
2705,Male,Yes,1,Graduate,No,10096,0,156,240.0,1.0,Rural,Y
276,Female,No,1,Graduate,Yes,22549,2324,141,360.0,0.0,Urban,N
1653,Female,Yes,2,Not Graduate,No,27105,0,208,180.0,1.0,Rural,Y
1024,Male,Yes,3+,Graduate,No,45710,0,169,180.0,0.0,Rural,Y
2480,Male,Yes,1,Not Graduate,Yes,16334,0,168,120.0,0.0,Semiurban,Y
3811,Female,No,0,Not Graduate,Self,30035,0,72,120.0,0.0,Semiurban,N
2568,Male,No,1,Not Graduate,No,21064,0,245,240.0,1.0,Rural,N
2317,Male,Yes,3+,Not Graduate,No,20936,0,216,120.0,1.0,Rural,Y
3989,Female,Yes,0,Not Graduate,No,14404,0,209,120.0,0.0,Urban,Y
4543,Female,No,1,Not Graduate,No,23495,0,144,240.0,0.0,Metro,Y
1457,Female,No,2,Not Graduate,No,45272,3160,209,120.0,0.0,Urban,Y
859,Male,No,2,Not Graduate,No,28328,4809,171,120.0,-1.0,Rural,Y
1157,Male,No,1,Graduate,Yes,49432,5483,186,240.0,0.0,Rural,Y
4524,Male,No,0,Graduate,No,50524,2513,151,180.0,0.0,Rural,N
4258,Male,Yes,0,Graduate,,12421,3698,130,240.0,1.0,Rural,N
2390,Male,Yes,3+,Not Graduate,No,15016,0,231,180.0,1.0,Urban,Y
4225,Male,No,3+,Not Graduate,Yes,23567,0,178,360.0,0.0,semi-urban,N
800,Male,No,3+,Not Graduate,No,11377,0,201,180.0,1.0,Rural,Y
601,Female,Yes,0,Not Graduate,No,21229,676,136,360.0,1.0,Urban,Y
4890,Male,Yes,2,Not Graduate,Yes,9385,1639,168,240.0,0.0,Urban,Y
4208,Male,Yes,2,Graduate,No,29602,0,167,240.0,0.0,Semiurban,N
1753,Male,Yes,0,Graduate,Yes,16273,4071,165,180.0,,Semiurban,Y
759,Female,Yes,0,Graduate,Yes,10888,0,129,360.0,1.0,semi-urban,Y
1272,Male,No,1,Not Graduate,No,12165,0,137,240.0,0.0,Urban,Y
575,Male,No,2,Not Graduate,No,9763,0,129,120.0,0.0,Rural,Y
1273,Male,No,0,Graduate,No,14311,0,198,180.0,0.0,Semiurban,N
4678,Male,No,0,Not Graduate,Yes,21884,0,142,120.0,0.0,Rural,N
1994,Female,No,3+,Not Graduate,No,24881,0,170,240.0,0.0,Rural,Y
4379,Female,No,0,Graduate,No,41247,1475,70,120.0,1.0,Semiurban,Y
1420,Female,No,2,Not Graduate,No,18100,6662,132,120.0,1.0,Rural,Y
1622,Male,Yes,,Graduate,Yes,13361,5092,60,180.0,1.0,Semiurban,N
3163,Male,No,1,Graduate,Yes,27369,607,148,180.0,0.0,Urban,Y
4402,Male,No,0,Graduate,Yes,16755,3265,225,120.0,0.0,Urban,Y
3774,Female,Yes,1,Graduate,Yes,34886,3276,158,240.0,1.0,Semiurban,N
2756,Female,Yes,1,Graduate,Yes,24066,0,188,360.0,1.0,Rural,Y
2290,Female,Yes,0,Graduate,No,30913,2750,181,240.0,0.0,Urban,Y
1991,Male,No,2,Graduate,No,64388,2725,139,120.0,1.0,Urban,Y
2518,Male,Yes,2,Graduate,Yes,28384,8063,93,360.0,0.0,Urban,Y
4156,Male,Yes,3+,Not Graduate,Self,50520,0,150,240.0,0.0,Urban,Y
1156,Male,No,four,Graduate,Yes,30173,5209,170,180.0,1.0,Urban,Y
3252,Male,No,0,Graduate,Yes,17864,0,144,180.0,0.0,Rural,N
1947,Female,Yes,2,Graduate,Yes,29987,0,125,180.0,0.0,Rural,Y
690,Male,No,3+,Graduate,No,25854,2559,173,240.0,1.0,Semiurban,N
4806,Female,Yes,0,Not Graduate,No,40118,1101,132,240.0,1.0,Urban,Y
1698,Male,No,2,Graduate,Yes,27373,0,157,120.0,1.0,Semiurban,Y
2443,Female,No,3+,Graduate,No,14222,0,0,360.0,1.0,Urban,Y
3403,Male,No,1,Not Graduate,No,18768,5172,101,360.0,1.0,Urban,Y
784,Male,Yes,2,Graduate,Yes,8848,0,194,120.0,0.0,Semiurban,Y
688,Male,No,3+,Graduate,Yes,33538,0,181,120.0,1.0,Semiurban,Y
4927,Female,No,2,Not Graduate,Yes,57785,0,162,120.0,0.0,Urban,Y
1900,Female,No,1,Graduate,No,28226,7416,209,240.0,0.0,Rural,Y
2732,Mle,Yes,2,Graduate,Yes,31134,0,99,360.0,0.0,Urban,Y
988,Female,Yes,3+,Not Graduate,No,28806,0,101,180.0,0.0,Semiurban,Y
3537,Female,No,0,Graduate,No,31761,0,144,240.0,1.0,semi-urban,Y
3893,Male,Yes,0,Not Graduate,No,51744,0,129,360.0,2.0,Urban,N
1794,Female,Yes,0,Not Graduate,Yes,16427,0,117,360.0,1.0,Semiurban,N
2862,Female,No,3+,Not Graduate,No,21722,0,109,240.0,1.0,Urban,Y
3065,Male,Yes,0,Graduate,Yes,24324,2286,88,180.0,0.0,Rural,Y
1052,Male,Yes,0,Graduate,Yes,18166,940,144,240.0,1.0,Urban,N
3074,Female,No,2,Not Graduate,No,11528,3731,153,360.0,0.0,Urban,Y
1499,Male,No,0,Not Graduate,Yes,14819,0,210,120.0,0.0,Urban,N
4406,Male,No,1,Graduate,Yes,20702,0,172,240.0,0.0,Semiurban,Y
4248,Female,Yes,1,Graduate,Yes,34738,0,220,240.0,1.0,Rural,N
2296,Fmale,No,0,Graduate,Yes,17668,3124,162,360.0,0.0,Metro,N
2723,Female,Yes,3+,Not Graduate,No,28183,0,218,180.0,1.0,Urban,N
3879,Female,Yes,3+,Not Graduate,No,14003,0,217,360.0,1.0,Rural,Y
4546,Male,No,1,Not Graduate,No,39794,1724,182,120.0,0.0,Rural,Y
4052,Male,No,1,Not Graduate,Yes,15654,8307,161,120.0,0.0,Rural,N
2355,Male,No,2,Not Graduate,Yes,10485,932,1500,180.0,0.0,Semiurban,N
22,Male,No,2,Graduate,Yes,22685,2995,147,120.0,0.0,Urban,Y
449,Female,Yes,0,Not Graduate,No,10621,0,217,360.0,1.0,Urban,Y
454,Male,Yes,0,Not Graduate,,31764,1497,213,120.0,1.0,Urban,Y
1329,Fmale,Y,3+,Grad,Yes,21779,0,203,360.0,1.0,Semiurban,Y
13,Female,Yes,1,Not Graduate,Yes,7912,0,231,240.0,0.0,Semiurban,N
4674,Male,Yes,1,Not Graduate,Yes,35776,3006,139,180.0,1.0,Rural,Y
1393,Female,Yes,2,Graduate,Yes,17195,4855,173,180.0,1.0,Semiurban,N
944,Female,No,2,Graduate,Yes,12085,0,110,240.0,1.0,Rural,N
871,Female,Yes,3+,Graduate,Yes,12092,0,239,,1.0,Semiurban,Y
545,Male,Yes,3+,Not Graduate,No,18281,0,131,240.0,0.0,Semiurban,Y
373,Female,No,0,Not Graduate,No,19546,923,211,120.0,0.0,Rural,Y
4665,Male,No,0,Grad,Yes,24623,0,305,240.0,0.0,Semiurban,Y
1214,Female,Yes,3+,Graduate,Yes,38281,0,130,360.0,1.0,Urban,N
3629,Male,Y,2,Graduate,No,58896,4063,139,240.0,1.0,Urban,Y
3554,,Yes,0,Not Graduate,No,26755,648,210,180.0,1.0,Rural,N
2090,Female,Yes,0,Not Graduate,Yes,35064,3765,1500,360.0,1.0,Urban,Y
999,,No,0,Not Graduate,No,27460,0,167,360.0,0.0,Urban,Y
193,Male,Yes,3+,Not Graduate,,22398,0,115,180.0,1.0,,Y
63,Female,No,3+,Not Graduate,No,19636,0,91,240.0,1.0,Semiurban,Y
2224,Female,No,3+,Graduate,Yes,18605,0,118,999.0,0.0,Rural,Y
105,Female,Yes,3+,Graduate,No,17620,3811,175,360.0,0.0,Semiurban,Y
1919,Female,No,2,Graduate,Yes,29757,12082,180,240.0,0.0,Semiurban,N
2998,,Yes,1,Not Graduate,No,16768,0,211,180.0,1.0,Urban,Y
127,Female,No,2,Not Graduate,No,20970,13214,64,180.0,1.0,Urban,N
245,Female,Yes,0,Not Graduate,Yes,22464,5290,96,240.0,1.0,Semiurban,N
1247,Female,Yes,3+,Graduate,No,24160,0,15,180.0,0.0,Urban,Y
2890,Male,Yes,3+,Not Graduate,Yes,28452,0,146,120.0,0.0,Urban,Y
517,Mle,Yes,2,Graduate,No,10156,6840,178,180.0,1.0,Rural,Y
148,Female,No,1,Not Graduate,No,19532,1797,186,360.0,2.0,Rural,Y
1300,Female,No,3+,Not Graduate,Yes,14248,3857,79,120.0,1.0,Semiurban,Y
518,Male,Yes,2,Grad,Yes,17993,0,256,360.0,1.0,Semiurban,N
2929,Male,Yes,1,Not Graduate,Yes,13546,1103,144,360.0,1.0,Urban,Y
1378,Male,Yes,3+,Graduate,Yes,9721,4503,217,120.0,1.0,Urban,Y
2016,Male,Yes,0,Graduate,Yes,22176,4977,238,180.0,2.0,Urban,N
4886,Female,Yes,0,Graduate,No,21299,5242,123,240.0,0.0,Urban,N
4768,Male,Yes,1,Graduate,No,27943,8725,134,120.0,1.0,Rural,Y
3485,Female,Yes,1,Graduate,No,16812,2751,120,120.0,1.0,Urban,N
4855,Female,Yes,1,Not Graduate,No,28348,2844,193,180.0,1.0,Rural,Y
3602,Male,Yes,1,Graduate,No,16011,0,156,180.0,1.0,Urban,Y
1407,Female,No,0,Not Graduate,No,17177,0,131,,0.0,Urban,Y
4651,Female,No,1,Not Graduate,Yes,27258,6886,102,180.0,1.0,Semiurban,Y
2019,Female,Yes,1,Graduate,No,17024,4573,148,240.0,1.0,Rural,N
958,Male,Yes,0,Graduate,Yes,29649,0,143,360.0,1.0,Semiurban,Y
3348,Female,No,,Not Graduate,Self,14572,0,164,360.0,0.0,Semiurban,Y
1439,Male,No,3+,Not Graduate,Yes,20986,5366,163,,0.0,Semiurban,Y
223,Male,No,2,Graduate,No,28189,0,162,120.0,1.0,Semiurban,Y
166,Male,No,3+,Not Graduate,,17568,0,163,240.0,0.0,Rural,Y
1433,Female,Yes,2,Not Graduate,Yes,56820,1325,197,180.0,0.0,Semiurban,Y
395,Male,No,1,Not Graduate,Yes,45012,0,157,120.0,1.0,Rural,Y
2405,Male,No,0,Graduate,Yes,56430,7633,203,240.0,1.0,Urban,Y
828,Mle,Y,2,Graduate,Self,38773,0,195,180.0,1.0,Metro,N
1298,,No,0,Not Graduate,Yes,32085,0,149,120.0,0.0,Urban,Y
1616,Female,Yes,0,Graduate,No,24096,0,200,180.0,0.0,Semiurban,N
2091,Male,Yes,0,Not Graduate,No,22781,0,281,180.0,0.0,Semiurban,Y
3837,Male,Yes,3+,Not Graduate,Yes,9442,0,101,120.0,0.0,Semiurban,N
2386,Male,Yes,0,Graduate,Yes,35172,932,129,180.0,1.0,Rural,Y
2032,Male,No,3+,Not Graduate,Yes,37281,0,201,240.0,1.0,Urban,Y
2230,Female,No,0,Graduate,Yes,53166,0,168,120.0,,Semiurban,N
2258,Male,Yes,3+,Graduate,Yes,11825,6791,170,360.0,1.0,Semiurban,Y
4409,Female,Yes,0,Not Graduate,Yes,24079,0,45,180.0,1.0,Semiurban,N
1808,Male,Yes,3+,Graduate,No,35208,0,204,180.0,1.0,Urban,N
3307,Female,No,0,Not Graduate,Yes,18001,1196,242,120.0,0.0,Urban,Y
4426,Male,Yes,0,Not Graduate,No,38975,0,168,180.0,0.0,Rural,N
1039,,No,2,Graduate,No,24457,2897,113,180.0,1.0,Urban,Y
1547,Female,Yes,1,Graduate,No,12433,0,123,180.0,1.0,Rural,Y
38,Female,No,0,Graduate,No,16735,0,206,120.0,1.0,Semiurban,N
277,Female,Yes,2,Graduate,Yes,27271,7215,74,180.0,0.0,Semiurban,Y
1553,Female,No,2,Not Graduate,No,25169,1618,193,120.0,0.0,Rural,N
2848,Male,No,2,Not Graduate,Yes,19028,6307,106,240.0,0.0,Semiurban,Y
2839,Male,Yes,1,Graduate,Yes,9194,5907,67,360.0,1.0,Urban,N
3229,Female,No,0,Not Graduate,Yes,54511,1638,112,240.0,1.0,Urban,Y
2388,Male,Yes,2,Graduate,No,12956,2731,198,120.0,1.0,Rural,N
162,Male,Yes,1,Graduate,Yes,40495,0,119,240.0,0.0,Urban,N
3545,Male,No,3+,Graduate,No,37060,0,90,180.0,1.0,Rural,N
323,Male,No,2,Graduate,Yes,21193,0,147,180.0,0.0,Rural,N
12,Male,Yes,0,Not Graduate,Yes,29856,7003,171,180.0,0.0,Rural,N
1265,Female,No,1,Not Graduate,No,14840,0,184,120.0,1.0,Semiurban,Y
3721,Female,No,3+,Not Graduate,No,29458,0,103,180.0,1.0,Rural,Y
1027,Female,Yes,2,Not Graduate,,22426,1577,197,120.0,1.0,Rural,Y
4666,Female,Yes,0,Not Graduate,No,16671,2882,202,120.0,0.0,Urban,Y
4958,Male,No,3+,Not Graduate,Yes,54934,7899,181,180.0,1.0,Rural,Y
1065,Male,No,2,Not Graduate,Yes,14618,4543,144,360.0,1.0,,N
1574,Male,Yes,0,Graduate,No,16999,0,147,240.0,0.0,Rural,Y
1071,Male,No,,Not Graduate,,15397,0,231,240.0,0.0,Urban,Y
3971,Mle,Yes,2,Graduate,Yes,6155,0,294,240.0,0.0,Rural,N
3710,Male,No,1,Graduate,Yes,25377,1286,111,240.0,0.0,Rural,N
2538,Mle,Yes,3+,Not Graduate,Yes,19146,1500,121,180.0,0.0,Semiurban,Y
3733,,Yes,0,Not Graduate,Yes,16499,0,144,120.0,1.0,Semiurban,Y
20,Female,Yes,1,Graduate,No,34856,0,-50,360.0,1.0,Rural,Y
1405,Male,Yes,1,Not Graduate,No,19202,915,159,240.0,-1.0,Semiurban,N
896,Male,No,1,Graduate,Yes,7927,0,127,180.0,0.0,Rural,N
1803,Female,No,3+,Not Graduate,,17904,1418,46,360.0,1.0,Semiurban,N
4251,Male,Yes,3+,Graduate,No,29110,5368,105,120.0,0.0,Rural,Y
4669,Male,No,3+,Graduate,No,19377,0,100,240.0,0.0,Rural,Y
2797,Male,No,0,Graduate,Yes,24345,0,53,360.0,1.0,Urban,N
1233,Female,Yes,four,Not Graduate,No,16277,2882,100,180.0,1.0,Urban,N
1387,Female,Yes,1,Not Graduate,Yes,9177,1585,145,240.0,0.0,Semiurban,Y
3768,Female,Yes,2,Graduate,Yes,17136,1872,170,240.0,1.0,Semiurban,Y
2481,Female,No,3+,Graduate,No,9722,2359,205,180.0,0.0,Rural,Y
1292,Male,Yes,0,Graduate,No,36683,0,243,360.0,0.0,Semiurban,N
1012,Male,Yes,2,Graduate,No,16307,0,141,180.0,0.0,Semiurban,Y
3128,Male,No,2,Not Graduate,Yes,30833,0,163,120.0,0.0,Rural,N
932,Female,No,2,Not Graduate,Yes,15324,0,154,240.0,0.0,Rural,Y
1635,Male,,3+,Not Graduate,Yes,34816,4905,92,360.0,1.0,Rural,N
2361,Male,No,0,Graduate,No,12983,0,173,180.0,0.0,Rural,N
1760,Female,Yes,2,Graduate,Yes,50013,0,133,360.0,0.0,Urban,Y
1989,Male,No,2,Graduate,Yes,27681,1963,71,120.0,0.0,Semiurban,N
4549,Male,Y,2,Not Graduate,Yes,23966,3255,186,180.0,0.0,Semiurban,N
645,Male,Yes,0,Graduate,No,11746,1057,99,180.0,0.0,Semiurban,N
3205,Fmale,Yes,3+,Not Graduate,Yes,20113,6080,122,120.0,2.0,Rural,Y
2734,Female,Yes,0,Graduate,No,41568,1634,197,120.0,1.0,Semiurban,Y
1082,Male,Y,2,Not Graduate,Yes,24435,6287,193,180.0,0.0,Urban,N
4657,Female,Yes,1,Not Graduate,Yes,16505,4257,181,360.0,0.0,Rural,Y
3402,,No,1,Not Graduate,Yes,38618,0,148,240.0,0.0,Semiurban,N
325,Male,No,3+,Not Graduate,No,16628,0,201,120.0,1.0,Rural,N
2506,Female,No,1,Not Graduate,Yes,28641,0,123,120.0,0.0,Semiurban,N
87,Female,Yes,0,Not Graduate,No,36009,0,83,240.0,1.0,Rural,Y
3420,Male,No,3+,Graduate,No,31514,0,109,180.0,1.0,Rural,Y
91,Female,Yes,1,Graduate,Yes,19881,0,184,360.0,0.0,Rural,N
3295,Female,Yes,1,Not Graduate,Yes,30237,6003,227,360.0,0.0,Rural,N
4266,Mle,No,0,Graduate,Yes,17143,0,162,180.0,1.0,Semiurban,Y
95,Male,Yes,0,Graduate,Yes,10770,0,210,240.0,1.0,Rural,N
4229,Female,No,3+,Not Graduate,No,17136,9182,156,360.0,0.0,Urban,Y
2776,Female,No,2,Graduate,Yes,3955,0,193,180.0,1.0,Rural,N
158,Female,Yes,1,Graduate,Yes,43816,3169,174,180.0,1.0,Semiurban,N
2583,Male,Yes,0,Graduate,No,9033,3748,230,240.0,0.0,Rural,Y
4914,Male,No,1,Not Graduate,Yes,55317,4405,176,240.0,0.0,Semiurban,Y
1752,Male,No,four,Not Graduate,Yes,48059,0,225,180.0,0.0,Urban,N
1722,Female,Yes,2,Not Graduate,No,38301,0,227,360.0,1.0,semi-urban,N
4978,Female,N,2,Not Graduate,No,19619,5950,114,360.0,2.0,Semiurban,N
3256,Male,No,,Not Graduate,No,38540,0,175,240.0,1.0,Urban,Y
2948,Male,Yes,1,Graduate,No,20029,1844,187,120.0,1.0,Semiurban,Y
4149,Male,Yes,1,Not Graduate,No,31906,2542,162,180.0,0.0,Semiurban,Y
302,Female,Yes,2,Not Graduate,No,19309,0,117,180.0,1.0,Semiurban,Y
3937,Male,No,0,Not Graduate,No,66110,4227,209,120.0,0.0,Rural,Y
4016,Male,No,3+,Graduate,No,13439,7162,87,360.0,0.0,Semiurban,N
4587,Male,Yes,1,Graduate,Yes,16800,0,110,120.0,1.0,Urban,Y
2960,Male,No,3+,Graduate,No,10001,0,121,180.0,0.0,Urban,N
3874,Female,Yes,0,Graduate,No,25510,0,180,180.0,1.0,Urban,N
2038,Female,No,1,Not Graduate,No,36649,6772,117,180.0,0.0,Urban,Y
2119,Male,Yes,2,Graduate,No,11757,1118,74,360.0,1.0,Rural,Y
